"","Recruit_ID","Treatment","Tank","Day","polyp_area","nDay","last"
"3573","222","CWT","T2","24",0.277,24,"False"
"3574","250","CWT","T2","24",0.349,24,"False"
"3575","1026","CWT","T2","24",0.172,24,"False"
"3576","1029","CWT","T2","24",0.212,24,"False"
"3577","1033","CWT","T2","24",0.191,24,"False"
"3578","1034","CWT","T2","24",0.204,24,"False"
"3579","1035","CWT","T2","24",0.459,24,"False"
"3580","1036","CWT","T2","24",0.187,24,"True"
"3581","1037","CWT","T2","24",0.171,24,"True"
"3582","1038","CWT","T2","24",0.184,24,"False"
"3583","1040","CWT","T2","24",0.198,24,"False"
"3584","1042","CWT","T2","24",0.158,24,"False"
"3585","1043","CWT","T2","24",0.14,24,"True"
"3586","1045","CWT","T2","24",0.289,24,"False"
"3587","1047","CWT","T2","24",0.271,24,"False"
"3588","1048","CWT","T2","24",0.137,24,"False"
"3589","1049","CWT","T2","24",0.235,24,"False"
"3590","1050","CWT","T2","24",0.243,24,"True"
"3591","1051","CWT","T2","24",0.373,24,"False"
"3592","1052","CWT","T2","24",0.178,24,"False"
"3593","1054","CWT","T2","24",0.104,24,"False"
"3594","709","DHE","T3","24",0.099,24,"False"
"3595","766","DHE","T3","24",0.085,24,"False"
"3596","1055","DHE","T3","24",0.298,24,"True"
"3597","1056","DHE","T3","24",0.123,24,"False"
"3598","1057","DHE","T3","24",0.117,24,"False"
"3599","1058","DHE","T3","24",0.242,24,"False"
"3600","1059","DHE","T3","24",0.11,24,"False"
"3601","1060","DHE","T3","24",0.219,24,"False"
"3602","1061","DHE","T3","24",0.299,24,"False"
"3603","1062","DHE","T3","24",0.226,24,"False"
"3604","1063","DHE","T3","24",0.07,24,"False"
"3605","1065","DHE","T3","24",0.304,24,"False"
"3606","1067","DHE","T3","24",0.195,24,"False"
"3607","1068","DHE","T3","24",0.136,24,"False"
"3608","1069","DHE","T3","24",0.155,24,"False"
"3609","1070","DHE","T3","24",0.405,24,"False"
"3610","1071","DHE","T3","24",0.204,24,"False"
"3611","1072","DHE","T3","24",0.08,24,"False"
"3612","1073","DHE","T3","24",0.482,24,"False"
"3613","1075","DHE","T3","24",0.402,24,"False"
"3614","1077","DHE","T3","24",0.494,24,"False"
"3615","1078","DHE","T3","24",0.275,24,"False"
"3616","1079","DHE","T3","24",0.459,24,"False"
"3617","1080","DHE","T3","24",0.367,24,"False"
"3618","1081","DHE","T3","24",0.318,24,"True"
"3619","1082","DHE","T3","24",0.311,24,"True"
"3620","1083","DHE","T3","24",0.434,24,"False"
"3621","1084","DHE","T3","24",0.437,24,"False"
"3622","1085","DHE","T3","24",0.329,24,"False"
"3623","1086","DHE","T3","24",0.186,24,"False"
"3624","1087","DHE","T3","24",0.413,24,"False"
"3625","1088","DHE","T3","24",0.16,24,"False"
"3626","1089","DHE","T3","24",0.227,24,"True"
"3627","1090","DHE","T3","24",0.109,24,"True"
"3628","1091","DHE","T3","24",0.207,24,"False"
"3629","1092","DHE","T3","24",0.29,24,"False"
"3630","1093","DHE","T3","24",0.103,24,"True"
"3631","160","CWT","T4","24",0.156,24,"False"
"3632","161","CWT","T4","24",0.145,24,"False"
"3633","163","CWT","T4","24",0.165,24,"False"
"3634","166","CWT","T4","24",0.333,24,"False"
"3635","170","CWT","T4","24",0.041,24,"False"
"3636","171","CWT","T4","24",0.303,24,"False"
"3637","178","CWT","T4","24",0.293,24,"False"
"3638","179","CWT","T4","24",0.175,24,"False"
"3639","180","CWT","T4","24",0.118,24,"False"
"3640","186","CWT","T4","24",0.202,24,"False"
"3641","189","CWT","T4","24",0.187,24,"False"
"3642","193","CWT","T4","24",0.132,24,"False"
"3643","194","CWT","T4","24",0.171,24,"False"
"3644","197","CWT","T4","24",0.231,24,"False"
"3645","198","CWT","T4","24",0.337,24,"False"
"3646","199","CWT","T4","24",0.209,24,"False"
"3647","200","CWT","T4","24",0.078,24,"False"
"3648","201","CWT","T4","24",0.238,24,"False"
"3649","202","CWT","T4","24",0.224,24,"False"
"3650","203","CWT","T4","24",0.299,24,"False"
"3651","205","CWT","T4","24",0.3,24,"False"
"3652","206","CWT","T4","24",0.275,24,"False"
"3653","212","CWT","T4","24",0.166,24,"False"
"3654","213","CWT","T4","24",0.132,24,"False"
"3655","214","CWT","T4","24",0.108,24,"False"
"3656","220","CWT","T4","24",0.186,24,"False"
"3657","221","CWT","T4","24",0.197,24,"False"
"3658","223","CWT","T4","24",0.175,24,"False"
"3659","225","CWT","T4","24",0.21,24,"False"
"3660","226","CWT","T4","24",0.165,24,"False"
"3661","227","CWT","T4","24",0.179,24,"False"
"3662","228","CWT","T4","24",0.121,24,"False"
"3663","229","CWT","T4","24",0.235,24,"False"
"3664","230","CWT","T4","24",0.176,24,"False"
"3665","231","CWT","T4","24",0.081,24,"False"
"3666","232","CWT","T4","24",0.183,24,"False"
"3667","233","CWT","T4","24",0.111,24,"False"
"3668","236","CWT","T4","24",0.147,24,"False"
"3669","237","CWT","T4","24",0.396,24,"False"
"3670","238","CWT","T4","24",0.228,24,"False"
"3671","241","CWT","T4","24",0.111,24,"False"
"3672","242","CWT","T4","24",0.139,24,"False"
"3673","246","CWT","T4","24",0.358,24,"False"
"3674","247","CWT","T4","24",0.277,24,"False"
"3675","248","CWT","T4","24",0.19,24,"False"
"3676","255","CWT","T4","24",0.138,24,"False"
"3677","256","CWT","T4","24",0.232,24,"False"
"3678","262","CWT","T4","24",0.123,24,"False"
"3679","263","CWT","T4","24",0.155,24,"False"
"3680","267","CWT","T4","24",0.197,24,"False"
"3681","268","CWT","T4","24",0.164,24,"False"
"3682","272","CWT","T4","24",0.235,24,"False"
"3683","276","CWT","T4","24",0.18,24,"False"
"3684","278","CWT","T4","24",0.092,24,"False"
"3685","1111","CWT","T4","24",0.138,24,"False"
"3686","1112","CWT","T4","24",0.08,24,"False"
"3687","1113","CWT","T4","24",0.123,24,"False"
"3688","1114","CWT","T4","24",0.239,24,"False"
"3689","1115","CWT","T4","24",0.176,24,"False"
"3690","1117","CWT","T4","24",0.233,24,"False"
"3691","1118","CWT","T4","24",0.32,24,"False"
"3692","1120","CWT","T4","24",0.139,24,"False"
"3693","1121","CWT","T4","24",0.13,24,"False"
"3694","1122","CWT","T4","24",0.218,24,"False"
"3695","1123","CWT","T4","24",0.083,24,"False"
"3696","1124","CWT","T4","24",0.203,24,"False"
"3697","1125","CWT","T4","24",0.128,24,"False"
"3698","1126","CWT","T4","24",0.134,24,"False"
"3699","1128","CWT","T4","24",0.115,24,"False"
"3700","1129","CWT","T4","24",0.056,24,"False"
"3701","1130","CWT","T4","24",0.314,24,"False"
"3702","1131","CWT","T4","24",0.245,24,"False"
"3703","1132","CWT","T4","24",0.213,24,"False"
"3704","1134","CWT","T4","24",0.19,24,"False"
"3705","1136","CWT","T4","24",0.152,24,"True"
"3706","1137","CWT","T4","24",0.259,24,"False"
"3707","1138","CWT","T4","24",0.12,24,"False"
"3708","1139","CWT","T4","24",0.21,24,"False"
"3709","1140","CWT","T4","24",0.114,24,"False"
"3710","1141","CWT","T4","24",0.183,24,"False"
"3711","1142","CWT","T4","24",0.1,24,"False"
"3712","1143","CWT","T4","24",0.416,24,"False"
"3713","1144","CWT","T4","24",0.197,24,"False"
"3714","1146","CWT","T4","24",0.07,24,"False"
"3715","1147","CWT","T4","24",0.138,24,"False"
"3716","1149","CWT","T4","24",0.222,24,"False"
"3717","1150","CWT","T4","24",0.208,24,"False"
"3718","1151","CWT","T4","24",0.059,24,"False"
"3719","1152","CWT","T4","24",0.19,24,"True"
"3720","1153","CWT","T4","24",0.231,24,"False"
"3721","1154","CWT","T4","24",0.199,24,"False"
"3722","1155","CWT","T4","24",0.112,24,"False"
"3723","1156","CWT","T4","24",0.215,24,"False"
"3724","1157","CWT","T4","24",0.266,24,"False"
"3725","1159","CWT","T4","24",0.103,24,"True"
"3726","1160","CWT","T4","24",0.095,24,"False"
"3727","1161","CWT","T4","24",0.178,24,"False"
"3728","1162","CWT","T4","24",0.092,24,"False"
"3729","1163","CWT","T4","24",0.122,24,"True"
"3730","1165","CWT","T4","24",0.377,24,"True"
"3731","1167","CWT","T4","24",0.495,24,"False"
"3732","1170","CWT","T4","24",0.311,24,"False"
"3733","1179","CWT","T4","24",0.092,24,"False"
"3734","1181","CWT","T4","24",0.052,24,"False"
"3735","1183","CHE+DWT","T5","24",0.258,24,"False"
"3736","1184","CHE+DWT","T5","24",0.288,24,"True"
"3737","1187","CHE+DWT","T5","24",0.317,24,"False"
"3738","1188","CHE+DWT","T5","24",0.234,24,"False"
"3739","1189","CHE+DWT","T5","24",0.136,24,"True"
"3740","1190","CHE+DWT","T5","24",0.212,24,"False"
"3741","1191","CHE+DWT","T5","24",0.318,24,"True"
"3742","1192","CHE+DWT","T5","24",0.178,24,"False"
"3743","1194","CHE+DWT","T5","24",0.109,24,"True"
"3744","1195","CHE+DWT","T5","24",0.254,24,"False"
"3745","1196","CHE+DWT","T5","24",0.273,24,"False"
"3746","1198","CHE+DWT","T5","24",0.288,24,"True"
"3747","1199","CHE+DWT","T5","24",0.514,24,"False"
"3748","1200","CHE+DWT","T5","24",0.137,24,"False"
"3749","1201","CHE+DWT","T5","24",0.411,24,"False"
"3750","1204","CHE+DWT","T5","24",0.419,24,"False"
"3751","1208","CHE+DWT","T5","24",0.229,24,"False"
"3752","1209","CHE+DWT","T5","24",0.136,24,"False"
"3753","1210","CHE+DWT","T5","24",0.242,24,"False"
"3754","1213","CHE+DWT","T5","24",0.211,24,"False"
"3755","1223","CHE+DWT","T5","24",0.232,24,"False"
"3756","1224","CHE+DWT","T5","24",0.177,24,"True"
"3757","1225","CHE+DWT","T5","24",0.238,24,"False"
"3758","1228","CHE+DWT","T5","24",0.159,24,"True"
"3759","1229","CHE+DWT","T5","24",0.199,24,"False"
"3760","1231","CHE+DWT","T5","24",0.307,24,"False"
"3761","1232","CHE+DWT","T5","24",0.18,24,"False"
"3762","1233","CHE+DWT","T5","24",0.454,24,"False"
"3763","1234","CHE+DWT","T5","24",0.198,24,"False"
"3764","1237","CHE+DWT","T5","24",0.243,24,"False"
"3765","1239","CHE+DWT","T5","24",0.367,24,"True"
"3766","1240","CHE+DWT","T5","24",0.288,24,"False"
"3767","1241","CHE+DWT","T5","24",0.309,24,"True"
"3768","1242","CHE+DWT","T5","24",0.389,24,"False"
"3769","1245","CHE+DWT","T5","24",0.278,24,"False"
"3770","1246","CHE+DWT","T5","24",0.222,24,"False"
"3771","1250","CHE+DWT","T5","24",0.173,24,"False"
"3772","1251","CHE+DWT","T5","24",0.256,24,"False"
"3773","1252","CHE+DWT","T5","24",0.372,24,"False"
"3774","1254","CHE+DWT","T5","24",0.298,24,"False"
"3775","1257","CHE+DWT","T5","24",0.085,24,"True"
"3776","1261","CHE+DWT","T5","24",0.255,24,"False"
"3777","1263","CHE+DWT","T5","24",0.301,24,"False"
"3778","1264","CHE+DWT","T5","24",0.369,24,"True"
"3779","1266","CHE+DWT","T5","24",0.233,24,"False"
"3780","1270","CHE+DWT","T5","24",0.219,24,"False"
"3781","1271","CHE+DWT","T5","24",0.028,24,"True"
"3782","1272","CHE+DWT","T5","24",0.197,24,"False"
"3783","1275","CHE+DWT","T5","24",0.222,24,"True"
"3784","1302","CHE+DWT","T5","24",0.185,24,"True"
"3785","1303","CHE+DWT","T5","24",0.269,24,"False"
"3786","1305","CHE+DWT","T5","24",0.194,24,"True"
"3787","1306","CHE+DWT","T5","24",0.28,24,"True"
"3788","1307","CHE","T7","24",0.072,24,"True"
"3789","1309","CHE","T7","24",0.124,24,"False"
"3790","1310","CHE","T7","24",0.341,24,"False"
"3791","1311","CHE","T7","24",0.327,24,"False"
"3792","1316","CHE","T7","24",0.16,24,"False"
"3793","1318","CHE","T7","24",0.261,24,"False"
"3794","1319","CHE","T7","24",0.091,24,"False"
"3795","1320","CHE","T7","24",0.168,24,"False"
"3796","1322","CHE","T7","24",0.295,24,"False"
"3797","1325","CHE","T7","24",0.213,24,"True"
"3798","1326","CHE","T7","24",0.356,24,"False"
"3799","1327","CHE","T7","24",0.298,24,"False"
"3800","1328","CHE","T7","24",0.26,24,"True"
"3801","1331","CHE","T7","24",0.224,24,"False"
"3802","1332","CHE","T7","24",0.199,24,"True"
"3803","1334","CHE","T7","24",0.311,24,"False"
"3804","1337","CHE","T7","24",0.139,24,"False"
"3805","1338","CHE","T7","24",0.286,24,"False"
"3806","1340","CHE","T7","24",0.203,24,"False"
"3807","1341","CHE","T7","24",0.332,24,"False"
"3808","1342","CHE","T7","24",0.124,24,"False"
"3809","1343","CHE","T7","24",0.207,24,"False"
"3810","1344","CHE","T7","24",0.274,24,"False"
"3811","1345","CHE","T7","24",0.097,24,"False"
"3812","1346","CHE","T7","24",0.115,24,"False"
"3813","1347","CHE","T7","24",0.192,24,"False"
"3814","1348","CHE","T7","24",0.226,24,"False"
"3815","1349","CHE","T7","24",0.168,24,"False"
"3816","1350","CHE","T7","24",0.057,24,"False"
"3817","1351","CHE","T7","24",0.102,24,"False"
"3818","1424","CWT+DHE","T11","24",0.248,24,"False"
"3819","1425","CWT+DHE","T11","24",0.237,24,"False"
"3820","1426","CWT+DHE","T11","24",0.31,24,"False"
"3821","1427","CWT+DHE","T11","24",0.274,24,"False"
"3822","1429","CWT+DHE","T11","24",0.207,24,"False"
"3823","1430","CWT+DHE","T11","24",0.313,24,"False"
"3824","1431","CWT+DHE","T11","24",0.275,24,"False"
"3825","1432","CWT+DHE","T11","24",0.096,24,"False"
"3826","1434","CWT+DHE","T11","24",0.325,24,"False"
"3827","1435","CWT+DHE","T11","24",0.434,24,"False"
"3828","1436","CWT+DHE","T11","24",0.224,24,"False"
"3829","1437","CWT+DHE","T11","24",0.259,24,"False"
"3830","1441","CWT+DHE","T11","24",0.357,24,"False"
"3831","1442","CWT+DHE","T11","24",0.389,24,"False"
"3832","1443","CWT+DHE","T11","24",0.161,24,"False"
"3833","1444","CWT+DHE","T11","24",0.159,24,"False"
"3834","1445","CWT+DHE","T11","24",0.344,24,"False"
"3835","1446","CWT+DHE","T11","24",0.353,24,"False"
"3836","1447","CWT+DHE","T11","24",0.443,24,"False"
"3837","1449","CWT+DHE","T11","24",0.24,24,"False"
"3838","1450","CWT+DHE","T11","24",0.281,24,"False"
"3839","1451","CWT+DHE","T11","24",0.181,24,"False"
"3840","1452","CWT+DHE","T11","24",0.263,24,"False"
"3841","1455","CWT+DHE","T11","24",0.265,24,"False"
"3842","1456","CWT+DHE","T11","24",0.07,24,"False"
"3843","1459","CWT+DHE","T11","24",0.131,24,"False"
"3844","1460","CWT+DHE","T11","24",0.152,24,"False"
"3845","1465","CWT+DHE","T11","24",0.14,24,"False"
"3846","1466","CWT+DHE","T11","24",0.237,24,"False"
"3847","1468","CWT+DHE","T11","24",0.195,24,"False"
"3848","1469","CWT+DHE","T11","24",0.268,24,"False"
"3849","1470","CWT+DHE","T11","24",0.198,24,"False"
"3850","1473","CWT+DHE","T11","24",0.256,24,"False"
"3851","1474","CWT+DHE","T11","24",0.323,24,"False"
"3852","1475","CWT+DHE","T11","24",0.23,24,"False"
"3853","1477","CWT+DHE","T11","24",0.198,24,"False"
"3854","1479","CWT+DHE","T11","24",0.178,24,"False"
"3855","1480","CWT+DHE","T11","24",0.105,24,"False"
"3856","1481","CWT+DHE","T11","24",0.208,24,"False"
"3857","1482","CWT+DHE","T11","24",0.167,24,"False"
"3858","1484","CWT+DHE","T11","24",0.169,24,"False"
"3859","1486","CWT+DHE","T11","24",0.351,24,"False"
"3860","1487","CWT+DHE","T11","24",0.176,24,"True"
"3861","1488","CWT+DHE","T11","24",0.155,24,"False"
"3862","1489","CWT+DHE","T11","24",0.317,24,"False"
"3863","1490","CWT+DHE","T11","24",0.042,24,"True"
"3864","1491","CWT+DHE","T11","24",0.306,24,"False"
"3865","1492","CWT+DHE","T11","24",0.212,24,"False"
"3866","1494","CWT+DHE","T11","24",0.051,24,"True"
"3867","1495","CWT+DHE","T11","24",0.139,24,"False"
"3868","1496","CWT+DHE","T11","24",0.162,24,"False"
"3869","1497","CWT+DHE","T11","24",0.222,24,"False"
"3870","1498","CWT+DHE","T11","24",0.191,24,"False"
"3871","1499","CWT+DHE","T11","24",0.206,24,"False"
"3872","1500","CWT+DHE","T11","24",0.416,24,"True"
"3873","1502","CWT+DHE","T11","24",0.181,24,"True"
"3874","1503","CWT+DHE","T11","24",0.307,24,"False"
"3875","1504","CWT+DHE","T11","24",0.695,24,"False"
"3876","1506","CWT+DHE","T11","24",0.181,24,"False"
"3877","1507","CWT+DHE","T11","24",0.195,24,"False"
"3878","1508","CWT+DHE","T11","24",0.181,24,"False"
"3879","1509","CWT+DHE","T11","24",0.091,24,"True"
"3880","1510","CWT+DHE","T11","24",0.163,24,"False"
"3881","1511","CWT+DHE","T11","24",0.132,24,"False"
"3882","1513","CWT+DHE","T11","24",0.264,24,"False"
"3883","1514","CWT+DHE","T11","24",0.115,24,"False"
"3884","1515","CWT+DHE","T11","24",0.305,24,"False"
"3885","1516","CWT+DHE","T11","24",0.054,24,"False"
"3886","1517","CWT+DHE","T11","24",0.295,24,"False"
"3887","1518","CWT+DHE","T11","24",0.434,24,"False"
"3888","1519","CWT+DHE","T11","24",0.155,24,"False"
"3889","1520","CWT+DHE","T11","24",0.175,24,"False"
"3890","1521","CWT+DHE","T11","24",0.248,24,"False"
"3891","1531","CWT+DHE","T11","24",0.29,24,"False"
"3892","1532","CWT+DHE","T11","24",0.204,24,"False"
"3893","1533","CWT+DHE","T11","24",0.068,24,"False"
"3894","1535","CHE+DHE","T6","24",0.091,24,"False"
"3895","1536","CHE+DHE","T6","24",0.223,24,"False"
"3896","1537","CHE+DHE","T6","24",0.066,24,"True"
"3897","1538","CHE+DHE","T6","24",0.133,24,"False"
"3898","1539","CHE+DHE","T6","24",0.188,24,"False"
"3899","1540","CHE+DHE","T6","24",0.314,24,"False"
"3900","1541","CHE+DHE","T6","24",0.068,24,"False"
"3901","1544","CHE+DHE","T6","24",0.172,24,"False"
"3902","1545","CHE+DHE","T6","24",0.073,24,"True"
"3903","1546","CHE+DHE","T6","24",0.09,24,"False"
"3904","1547","CHE+DHE","T6","24",0.119,24,"False"
"3905","1548","CHE+DHE","T6","24",0.043,24,"False"
"3906","1549","CHE+DHE","T6","24",0.094,24,"False"
"3907","1550","CHE+DHE","T6","24",0.093,24,"False"
"3908","1551","CHE+DHE","T6","24",0.116,24,"False"
"3909","1553","CHE+DHE","T6","24",0.147,24,"False"
"3910","1554","CHE+DHE","T6","24",0.117,24,"False"
"3911","1556","CHE+DHE","T6","24",0.335,24,"False"
"3912","1557","CHE+DHE","T6","24",0.504,24,"False"
"3913","1562","CHE+DHE","T6","24",0.271,24,"False"
"3914","1563","CHE+DHE","T6","24",0.403,24,"False"
"3915","1564","CHE+DHE","T6","24",0.244,24,"False"
"3916","1590","CHE+DHE","T6","24",0.146,24,"False"
"3917","1593","CHE+DHE","T6","24",0.277,24,"False"
"3918","1595","CHE+DHE","T6","24",0.374,24,"False"
"3919","1603","CHE+DHE","T6","24",0.387,24,"False"
"3920","1605","CHE+DHE","T6","24",0.251,24,"False"
"3921","1606","CHE+DHE","T6","24",0.296,24,"False"
"3922","1607","CHE+DHE","T6","24",0.293,24,"False"
"3923","1611","CHE+DHE","T6","24",0.144,24,"True"
"3924","1628","CHE+DHE","T6","24",0.373,24,"True"
"3925","1636","CHE+DHE","T6","24",0.503,24,"False"
"3926","1637","CHE+DHE","T6","24",0.383,24,"False"
"3927","1640","CHE+DHE","T6","24",0.3,24,"False"
"3928","1641","CHE+DHE","T6","24",0.274,24,"False"
"3929","1647","CHE+DHE","T6","24",0.24,24,"False"
"3930","1655","CHE+DHE","T6","24",0.234,24,"False"
"3931","1660","CHE+DHE","T6","24",0.533,24,"False"
"3932","1661","CHE+DHE","T6","24",0.481,24,"False"
"3933","1662","CHE+DHE","T6","24",0.472,24,"False"
"3934","1664","CHE+DHE","T6","24",0.254,24,"False"
"3935","1665","CHE+DHE","T6","24",0.401,24,"False"
"3936","1672","CHE+DHE","T6","24",0.083,24,"False"
"3937","1676","CHE+DHE","T6","24",0.108,24,"True"
"3938","1679","CHE+DHE","T6","24",0.071,24,"False"
"3939","1680","CHE+DHE","T6","24",0.048,24,"True"
"3940","1355","DHE","T9","24",0.33,24,"False"
"3941","1356","DHE","T9","24",0.254,24,"False"
"3942","1357","DHE","T9","24",0.337,24,"False"
"3943","1363","DHE","T9","24",0.236,24,"False"
"3944","1364","DHE","T9","24",0.171,24,"True"
"3945","1374","DHE","T9","24",0.285,24,"False"
"3946","1376","DHE","T9","24",0.17,24,"False"
"3947","1377","DHE","T9","24",0.88,24,"False"
"3948","1380","DHE","T9","24",0.314,24,"False"
"3949","1381","DHE","T9","24",0.044,24,"True"
"3950","1382","DHE","T9","24",0.152,24,"False"
"3951","1383","DHE","T9","24",0.232,24,"False"
"3952","1384","DHE","T9","24",0.205,24,"False"
"3953","1385","DHE","T9","24",0.192,24,"False"
"3954","1386","DHE","T9","24",0.192,24,"False"
"3955","1388","DHE","T9","24",0.421,24,"False"
"3956","1389","DHE","T9","24",0.5,24,"True"
"3957","1390","DHE","T9","24",0.236,24,"False"
"3958","1392","DHE","T9","24",0.27,24,"False"
"3959","1394","DHE","T9","24",0.07,24,"False"
"3960","1397","DHE","T9","24",0.178,24,"False"
"3961","1398","DHE","T9","24",0.219,24,"False"
"3962","1399","DHE","T9","24",0.225,24,"False"
"3963","1400","DHE","T9","24",0.126,24,"False"
"3964","1401","DHE","T9","24",0.204,24,"False"
"3965","1402","DHE","T9","24",0.207,24,"False"
"3966","1404","DHE","T9","24",0.26,24,"False"
"3967","1405","DHE","T9","24",0.193,24,"False"
"3968","1406","DHE","T9","24",0.22,24,"False"
"3969","1407","DHE","T9","24",0.281,24,"False"
"3970","1408","DHE","T9","24",0.282,24,"False"
"3971","1409","DHE","T9","24",0.057,24,"False"
"3972","1410","DHE","T9","24",0.148,24,"False"
"3973","1411","DHE","T9","24",0.063,24,"False"
"3974","1412","DHE","T9","24",0.159,24,"False"
"3975","1413","DHE","T9","24",0.067,24,"True"
"3976","1414","DHE","T9","24",0.172,24,"False"
"3977","1415","DHE","T9","24",0.056,24,"False"
"3978","1416","DHE","T9","24",0.214,24,"False"
"3979","1420","DHE","T9","24",0.147,24,"False"
"3980","1421","DHE","T9","24",0.248,24,"False"
